"","cntry","netusoft","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgblge","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","lnghom1","lnghom2","blgetmg","facntr","mocntr","admdw","vteurmmb","evpdemp","evlvptn","lvptnyr","evmar","bthcld","nbthcld","ngchld","ygcdbyr","ggchld","admge","ageadlt","agemage","ageoage","iaglptn","iagmr","iagpnt","iagrtr","tygledu","tyglvp","tygmr","tygpnt","tolvpnt","tochld","towkht","anvcld","alvgptn","acldnmr","aftjbyc","advcyc","plnftr","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","eisced","edulvlb","edubde1","eduade2","eduade3","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","emplrel","emplno","wrkctra","estsz","jbspv","wkdcorga","iorgact","icwhct","tporgwk","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","iincsrc","eiscedp","edulvlpb","edupbde1","edupade2","edupade3","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","emprelp","eiscedf","edulvlfb","edufbde1","edufade2","edufade3","emprf14","occf14b","eiscedm","edulvlmb","edumbde1","edumade2","edumade3","emprm14","occm14b","atncrse","region","regunit","frprtpl","gvintcz","poltran","ifredu","ifrjob","evfredu","evfrjob","fvgabc","infqbst","grsplet","netilet","grspfr","netifr","occinfr","topinfr","btminfr","wltdffr","recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","ppldsrv","jstprev","pcmpinj","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prtvede1","prtvede2","prtclede","rlgdnade","rlgdeade"
"1095","DE",5,8,8,6,2,3,2,3,4,6,9,8,4,4,7,5,1,2,2,2,1,1,2,1,1,1,2,2,10,8,3,7,7,8,2,1,5,1,8,1,1,1,8,10,9,10,7,6,5,1,1,1,3,8,10,1,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,2017,2,2,1,0,2017,6,1,16,35,65,22,28,28,67,16,17,21,18,30,40,67,3,3,3,3,3,4,4,2,1,2,1,1,NA,NA,NA,NA,1969,NA,NA,NA,NA,3,3,4,1,6,NA,4,NA,1,1,2,6,6,2,4,6,620,6,4,12,19,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,0,1,5,2,8,2,1,4,2,2,1,1,3,1,10,1,1,1,212,0,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,5,422,5,0,7,1,3,5,520,6,0,10,1,1,1,"DE2",1,3,3,3,10,10,5,5,1,2,10,1,0,0,0,2,-4,3,3,3,3,2,2,4,2,1,5,4,2,3,2,5,1,3,5,2,5,1,5,1,1,1,3,3,2,5,2,2,1,5,1,4,4,4,2,2
"1096","DE",5,1,6,5,2,3,3,3,3,8,6,9,4,5,4,9,1,2,2,2,2,1,2,2,2,1,2,6,8,9,7,8,6,6,4,3,4,2,7,2,2,3,8,8,6,7,3,4,2,2,1,2,3,6,7,2,1,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,2007,1,1,1,0,2016,6,1,17,40,65,20,30,35,62,22,20,25,25,25,40,70,3,3,3,2,3,4,3,1,2,1,2,2,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,1,1,6,NA,5,NA,1,1,2,NA,1,2,2,7,720,6,8,6,21,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,1,35,1,5,2,5,3,1,4,2,2,1,2,3,1,9,1,1,5,423,6,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,1,7,800,6,9,0,2,1,7,720,6,8,0,3,3,2,"DE2",1,4,3,4,10,9,7,7,1,3,10,1,1,1,0,0,-1,-2,4,3,2,2,2,4,1,3,4,2,3,4,3,4,2,3,2,4,4,2,3,3,2,3,4,2,5,2,3,1,1,2,4,1,5,1,2,1
"1097","DE",4,5,9,10,2,1,1,1,2,4,4,4,3,4,3,4,1,2,2,2,2,2,2,2,1,1,2,4,10,9,5,5,2,7,2,4,3,3,3,2,3,3,3,3,4,10,3,4,2,2,2,2,3,10,5,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,2,1,1,1975,1,1,2,7,2000,2,1,18,45,70,20,22,24,63,16,19,18,18,20,40,60,3,2,3,4,2,5,2,1,2,2,2,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,3,4,1,5,NA,2,NA,1,2,2,NA,1,1,3,3,322,4,0,6,12,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,50,2,4,2,0,0,1,4,2,1,2,2,2,4,6,1,4,5,520,5,2,5,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,1,3,321,3,0,1,1,7,2,212,3,0,0,1,5,2,"DE9",1,2,2,2,10,2,8,6,2,2,10,10,-2,-2,-3,2,-3,3,3,3,4,3,2,2,1,2,5,3,2,2,1,5,2,5,1,2,5,2,3,2,3,1,5,2,5,3,5,2,1,3,2,1,1,1,291,1
"1098","DE",2,7,7,4,2,2,1,1,1,5,5,10,5,0,5,5,1,2,2,2,2,2,2,2,2,2,3,5,8,7,7,7,5,8,2,2,4,2,10,1,2,1,10,10,6,7,4,3,3,2,2,3,3,6,7,2,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,1,1961,2,1,1,1,2009,6,1,20,40,70,25,25,25,60,20,18,18,16,20,40,65,3,3,3,4,3,10,2,2,1,1,2,2,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,3,6,6,NA,5,NA,1,2,2,NA,1,1,3,5,423,6,0,3,15,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,0,1,5,2,10,0,1,2,2,2,1,2,2,4,3,1,4,7,720,6,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,1,7,720,6,8,0,4,4,7,720,6,8,12,1,3,2,"DEE",1,4,2,2,10,3,9,0,2,2,10,10,0,0,0,2,-2,3,3,3,2,4,3,3,2,2,4,2,4,3,3,5,2,5,2,2,2,2,1,3,2,2,3,2,5,3,5,2,1,4,2,2,2,4,2,2
"1099","DE",5,3,5,6,4,1,1,1,1,5,10,8,0,0,0,0,3,2,2,2,2,2,2,2,2,2,1,3,10,9,8,10,8,10,1,4,2,5,8,1,1,1,9,5,5,8,5,2,3,2,2,1,3,8,5,1,6,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"MAC","000",1,2,2,3,1,1,1,2015,1,2,1,9,2017,6,2,18,40,60,24,24,25,111,15,18,19,20,30,40,65,1,3,1,5,1,3,2,2,1,2,2,2,NA,NA,NA,NA,1972,NA,NA,NA,NA,1,5,1,1,2,NA,5,NA,1,2,2,NA,1,2,3,5,422,5,0,7,12,0,0,0,0,0,0,0,1,0,0,0,0,NA,8,2,1,1,40,1,1,2,0,0,1,4,1,2,1,2,3,1,5,1,9,5,422,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,5,422,5,0,6,1,6,4,312,5,0,0,3,9,2,"DE1",1,4,3,4,10,4,10,8,3,3,9,1,-1,0,-2,-4,-3,-4,4,4,3,3,1,2,2,1,3,2,1,1,5,3,2,4,1,4,2,3,3,3,3,3,4,2,4,2,3,2,2,4,3,5,4,4,3,2
"1100","DE",5,4,5,7,2,2,2,3,4,6,6,7,4,5,6,4,3,2,2,1,2,2,2,1,2,1,4,5,10,9,6,9,7,9,3,2,4,2,9,1,1,2,5,6,4,7,7,4,4,2,1,1,3,10,7,1,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,2,2,2010,2,2,3,5,2001,6,2,25,37,70,30,40,35,65,14,17,18,20,56,60,60,3,3,3,3,2,5,5,1,1,2,1,1,NA,NA,NA,NA,2000,NA,NA,NA,NA,3,3,4,4,2,NA,2,NA,1,2,2,6,6,2,4,2,213,4,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,40,3,1,2,9,9,2,5,2,2,1,2,3,8,1,1,9,1,113,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,2,5,520,6,2,12,1,1,7,720,6,8,12,1,1,2,"DE9",1,4,4,3,10,10,9,9,3,3,10,10,4,4,0,0,-2,2,3,4,2,2,2,3,2,2,4,2,3,3,2,5,2,4,1,2,2,2,2,2,3,1,2,2,5,3,3,2,2,2,2,1,1,1,2,2
"1101","DE",5,5,8,9,2,3,3,3,3,8,10,10,8,8,8,8,1,1,2,1,2,1,2,2,2,2,2,6,8,8,4,8,4,8,1,1,5,1,5,1,1,1,8,5,8,8,7,6,3,2,1,2,3,9,6,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,2,2018,2,2,2,0,2005,6,2,18,30,60,20,25,28,60,15,16,18,18,30,45,60,4,4,4,4,3,3,3,1,1,2,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,3,3,2,2,5,NA,5,NA,1,1,2,6,6,2,4,3,322,4,0,6,14,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,2,1,10,8,1,4,2,2,1,1,3,4,9,1,1,1,113,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,3,322,3,0,6,1,7,3,322,3,0,6,1,8,1,"DEG",1,3,3,1,10,10,8,10,1,2,1,10,-2,-3,-2,3,-3,3,3,3,4,4,2,2,3,2,2,3,2,2,2,4,2,2,2,4,2,2,2,2,3,1,2,1,4,2,2,1,4,2,2,1,6,4,2,2
"1102","DE",5,7,4,3,3,3,1,3,2,7,9,9,4,3,5,4,3,2,2,2,2,2,2,2,2,2,2,5,9,9,8,8,7,8,2,3,3,4,8,2,2,3,8,9,9,9,5,3,2,2,1,2,3,10,6,1,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,"GER","TUR",1,2,2,1,1,1,1,1998,1,1,2,0,2006,6,1,18,30,60,25,25,25,50,0,25,20,18,25,40,50,3,3,3,3,3,8,4,1,2,1,1,1,NA,NA,NA,NA,1972,NA,NA,NA,NA,1,2,2,6,2,NA,5,NA,1,2,2,NA,1,1,3,2,212,3,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,NA,3,2,1,1,0,2,1,2,7,7,1,4,2,1,1,1,3,5,1,2,5,4,312,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,113,1,0,0,3,7,1,0,0,0,0,3,9,2,"DEA",1,3,4,3,7,7,9,7,3,2,1,1,-2,0,0,0,0,0,2,3,2,2,2,3,2,2,4,2,3,3,3,5,2,3,3,3,3,3,3,3,1,1,1,1,3,3,5,3,3,3,5,2,1,1,6,2
"1103","DE",5,3,2,3,1,1,4,1,3,1,3,3,1,1,1,0,2,2,2,2,2,1,2,1,1,1,3,7,2,3,1,3,0,2,1,1,5,3,2,2,2,2,1,1,1,8,2,4,2,2,4,2,3,10,4,2,1,7,7,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,1981,1,1,3,1,2017,6,1,0,35,0,0,0,0,60,0,16,18,18,20,50,0,3,3,3,3,3,2,3,1,2,2,1,2,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,2,1,2,NA,5,NA,1,2,1,NA,1,1,4,3,322,4,0,6,12,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,0,1,5,1,6,2,1,4,2,1,2,2,1,1,7,3,1,5,520,6,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,3,322,3,0,6,1,6,3,322,3,0,7,1,7,1,"DEG",1,2,2,1,0,5,3,2,1,2,1,1,-2,-2,3,3,-3,3,4,4,4,4,4,1,1,1,5,5,5,5,2,5,2,3,1,2,5,2,4,3,1,2,2,1,5,5,5,2,2,2,2,5,6,6,2,2
"1104","DE",4,0,3,3,3,2,2,3,4,5,8,9,3,4,5,5,1,2,2,2,2,2,2,1,2,2,2,5,9,7,4,7,4,6,1,1,5,1,10,3,3,3,5,3,3,7,3,1,1,2,2,2,3,10,9,2,2,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,2005,2,1,2,0,2018,6,2,20,50,60,25,25,29,67,14,20,20,20,30,40,70,3,5,5,5,5,3,4,1,2,2,2,2,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,2,1,6,NA,4,NA,3,6,2,6,6,1,1,5,423,6,0,6,17,1,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,40,1,4,2,2,0,1,4,2,2,1,2,3,1,7,2,1,5,423,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,3,322,4,0,6,1,6,3,322,4,0,6,1,3,2,"DE4",1,3,2,3,10,3,10,3,1,2,1,10,-2,-2,-2,-3,-4,3,4,4,4,2,3,1,2,1,5,4,4,2,3,5,2,3,2,3,3,1,1,2,3,1,5,1,4,3,5,2,1,1,3,6,6,6,9,2
"1105","DE",5,5,7,6,1,1,3,3,3,3,5,8,3,4,3,4,1,2,2,1,2,1,1,1,2,1,2,2,8,8,4,8,3,5,2,2,5,2,8,1,1,1,8,6,7,8,3,3,3,2,2,2,3,4,7,2,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1975,1,1,1,0,2016,6,2,25,40,75,25,30,33,62,16,19,19,19,28,50,70,3,3,3,4,2,0,3,2,1,2,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,2,1,2,NA,4,NA,1,1,2,NA,1,1,3,2,213,4,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,3,2,10,3,1,2,2,1,2,2,2,4,7,1,1,3,321,4,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,1,3,422,3,2,6,4,8,2,212,3,0,0,3,5,1,"DE2",1,3,3,2,3,2,2,3,1,2,10,10,0,0,0,0,-2,3,4,3,2,2,2,2,2,2,4,4,4,4,3,5,2,6,4,2,5,1,2,4,2,1,4,2,5,2,4,1,1,4,4,2,4,4,1,1
"1106","DE",5,4,5,5,1,3,3,4,3,3,6,6,3,3,4,4,1,1,2,2,2,2,2,2,2,1,2,5,5,7,2,2,4,6,4,2,4,2,8,2,2,2,6,6,5,6,5,4,2,2,2,3,3,5,7,1,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","ITA",2,1,1,1,1,1,1,1990,1,1,3,0,2017,6,2,25,45,70,25,35,35,70,25,23,23,23,25,55,70,3,3,3,4,3,3,3,2,2,1,2,2,NA,NA,NA,NA,1964,NA,NA,NA,NA,2,2,5,6,2,NA,5,NA,1,1,2,1,1,1,3,6,610,6,5,0,13,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,2,0,1,1,2,10,10,2,5,2,2,1,2,3,2,9,2,2,1,213,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,6,610,5,5,6,1,1,5,520,4,0,5,1,1,2,"DEA",1,4,3,3,8,8,5,5,1,3,1,1,-2,-2,-1,0,-2,2,4,3,2,3,3,4,2,2,3,4,4,4,2,4,2,5,2,5,4,2,2,5,4,2,2,3,6,2,2,1,2,2,5,5,5,3,1,1
"1107","DE",5,7,6,6,2,3,2,3,3,6,9,8,6,6,4,7,1,2,1,1,2,1,2,2,2,1,2,7,9,10,3,9,9,7,2,2,4,4,8,1,2,2,7,7,8,9,6,5,5,2,1,1,3,8,4,1,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,2,2013,2,2,2,2,2006,6,2,22,33,65,25,28,29,70,16,18,20,20,30,50,73,3,3,3,3,2,7,4,1,1,2,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,3,3,4,2,6,NA,4,NA,1,2,2,6,6,2,4,5,510,6,1,6,16,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,2,3,2,8,0,1,4,2,2,1,2,3,1,8,1,1,1,113,1,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,1,5,520,5,0,10,1,3,3,322,3,0,7,3,5,1,"DE1",1,4,4,2,10,10,7,7,1,2,1,10,0,0,-1,0,-3,2,4,4,2,2,1,5,2,2,2,3,4,3,2,4,3,2,2,1,4,3,3,1,2,3,2,1,1,5,2,2,2,2,1,1,5,1,1,2
"1108","DE",1,6,10,10,3,3,1,2,2,6,8,10,5,2,7,2,1,2,2,2,2,2,2,2,2,1,2,6,10,3,6,5,3,7,2,3,3,5,9,2,3,2,8,4,5,10,6,4,3,2,3,3,2,10,8,1,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,1970,1,1,4,15,1992,2,2,16,30,80,21,25,26,67,18,19,20,20,30,55,70,1,3,2,4,2,10,2,2,1,1,2,1,NA,NA,NA,NA,1964,NA,NA,NA,NA,1,3,6,6,6,NA,4,NA,1,2,2,NA,1,1,5,3,321,3,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,18,1,3,2,10,0,1,4,2,2,1,1,3,4,2,2,4,3,322,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,1,3,322,3,0,6,2,9,2,212,3,0,0,3,9,2,"DEA",1,2,3,2,8,0,7,4,2,2,8,1,-2,-1,-2,-4,-4,4,2,3,4,2,2,2,2,3,4,2,2,2,2,5,2,5,4,2,2,2,2,2,2,2,4,2,5,4,5,2,2,2,2,1,1,1,1,2
"1109","DE",4,5,4,5,3,2,2,2,3,2,5,7,1,3,4,4,1,1,2,1,2,1,2,2,2,2,2,1,4,2,2,2,3,3,2,1,1,2,3,2,2,2,4,2,3,6,1,3,1,1,1,3,3,4,4,2,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,1972,1,1,4,4,2004,6,2,30,40,70,25,26,26,60,15,19,20,22,25,55,65,4,4,4,4,2,5,3,1,2,2,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,3,6,2,NA,5,NA,3,6,1,4,4,1,3,6,610,5,3,10,18,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,33,2,1,2,1,1,1,4,2,2,1,1,2,1,6,3,4,6,610,5,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,1,213,3,0,0,1,7,2,212,3,0,0,1,9,2,"DEG",1,2,2,2,5,5,4,3,2,2,1,1,-1,-3,-2,0,-2,0,2,3,3,3,3,2,2,2,2,3,4,5,5,5,3,5,2,2,2,2,2,2,2,2,5,2,5,3,5,2,2,2,2,1,1,1,6,2
"1110","DE",5,8,7,6,1,2,4,3,4,5,8,3,5,4,5,6,1,2,2,1,2,1,1,1,1,1,2,3,6,7,7,8,3,6,2,1,5,1,5,1,1,2,8,9,10,7,4,4,2,2,1,3,3,4,5,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","ENG",2,1,1,3,1,1,1,2009,2,1,1,0,2017,6,1,20,50,70,20,25,25,60,15,15,18,18,30,45,65,3,5,5,4,4,5,3,2,1,1,2,2,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,2,5,4,NA,4,NA,3,6,2,6,6,2,1,6,620,5,4,7,18,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,1,40,2,3,2,3,1,1,4,2,1,2,2,2,1,4,2,1,6,620,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,7,720,6,8,4,2,4,6,610,6,5,4,1,3,1,"DE3",1,3,3,3,4,7,9,4,1,2,10,1,2,-2,-2,-3,-2,-3,3,3,2,2,4,2,3,2,5,4,3,4,1,5,1,3,3,2,5,2,3,1,1,2,4,3,4,5,3,1,1,5,3,4,3,4,2,6
"1111","DE",1,8,6,7,1,4,2,4,3,5,6,8,9,7,4,6,2,2,2,1,2,2,2,1,2,1,2,5,8,2,5,7,5,2,2,5,1,5,1,3,3,3,6,5,8,5,3,2,2,2,3,3,2,4,1,1,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"GER","000",2,2,2,1,1,1,1,1965,1,1,2,2,2000,2,1,20,50,75,25,25,21,60,15,18,18,15,40,35,50,3,3,2,2,1,9,1,2,1,2,2,2,NA,NA,NA,NA,1964,NA,NA,NA,NA,3,2,2,1,5,NA,4,NA,1,1,1,5,5,1,4,3,322,3,0,6,11,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,1,1,3,0,3,1,2,0,0,1,6,2,2,1,1,3,4,2,2,4,1,213,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,2,212,3,0,0,1,9,2,212,3,0,0,3,8,2,"DE1",1,3,3,4,8,0,9,9,2,2,10,1,1,2,3,4,-4,0,2,2,3,2,2,2,2,3,3,3,2,4,4,5,2,5,2,4,2,2,2,2,2,3,5,2,4,3,5,2,2,2,2,2,2,2,1,2
"1112","DE",5,6,7,8,2,2,3,2,3,3,6,8,3,2,5,5,1,2,2,2,2,1,2,1,2,1,2,3,7,4,3,4,3,3,1,1,5,1,5,1,1,1,8,8,7,7,6,4,3,1,2,3,3,8,8,2,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","ENG",2,1,1,3,1,1,1,1997,2,2,1,1,2017,6,2,19,35,56,22,30,28,70,15,18,20,22,25,50,60,5,5,5,4,5,7,1,2,1,1,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,3,2,4,6,2,NA,4,NA,1,1,2,6,6,1,5,5,423,6,0,2,18,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,2,6,7,1,2,2,1,1,2,3,1,3,2,1,1,113,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,3,322,3,0,6,1,6,3,322,3,0,7,3,8,1,"DEF",1,3,2,2,9,8,4,4,1,2,1,1,-3,-3,-4,1,-4,3,3,3,2,4,3,4,2,1,5,4,5,4,1,5,1,2,2,1,5,2,6,1,1,1,2,2,4,4,4,1,1,5,4,2,2,2,2,2
"1113","DE",5,3,6,5,1,2,3,1,3,1,6,7,2,2,1,3,1,1,2,2,2,1,2,2,1,1,2,5,7,7,1,1,3,4,1,1,5,1,8,2,2,3,5,6,5,8,3,5,3,2,2,2,3,9,8,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","ENG",2,1,1,3,1,1,2,2001,2,2,1,7,2011,6,2,20,40,55,25,28,30,62,15,16,18,17,30,45,60,3,4,4,5,2,3,1,1,2,2,2,1,NA,NA,NA,NA,2010,NA,NA,NA,NA,3,6,6,6,6,NA,5,NA,1,2,2,6,6,2,1,3,322,4,0,6,14,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,40,1,2,2,10,7,1,4,2,2,1,1,3,1,4,2,1,1,213,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,6,610,6,3,0,2,5,3,322,4,0,6,1,3,2,"DE3",1,2,1,1,10,8,7,5,1,2,5,1,0,-2,-1,-4,-4,-4,1,4,2,2,2,3,2,2,4,3,4,3,2,4,4,2,2,3,3,1,1,2,2,1,2,2,3,3,2,1,1,3,2,9,9,9,1,2
"1114","DE",1,6,7,5,3,2,1,2,1,8,5,7,4,4,4,8,3,2,2,2,2,2,2,2,2,1,2,3,1,6,4,6,5,4,2,4,3,4,7,2,2,2,7,8,6,2,4,4,1,2,3,5,1,5,5,1,6,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,"TUR","GER",1,2,2,1,1,2,1,1990,1,1,2,1,1998,2,2,30,45,70,25,30,30,65,18,25,30,30,30,60,70,2,2,2,3,2,5,1,2,1,1,2,2,NA,NA,NA,NA,2004,NA,NA,NA,NA,3,2,4,6,2,NA,4,NA,1,2,2,5,5,1,3,1,113,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,NA,5,2,2,1,0,1,4,2,0,0,1,3,2,2,1,2,3,4,4,3,4,1,113,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,1,1,212,6,0,0,1,9,1,0,0,0,0,3,9,2,"DE9",1,1,3,2,0,0,7,3,2,2,1,2,-2,-2,-2,-3,-3,-3,3,3,3,3,3,3,2,2,4,4,3,4,4,5,2,4,2,4,2,2,1,5,5,2,5,2,5,3,2,2,2,1,5,1,1,2,6,1
"1115","DE",5,1,4,3,3,2,4,1,4,5,2,6,2,2,5,4,1,2,2,1,2,2,2,2,1,1,3,4,7,5,3,3,2,1,2,1,5,1,4,2,2,2,5,4,5,7,5,4,2,2,2,3,2,5,4,2,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","FRE",2,1,1,3,1,1,1,2010,2,2,1,3,2017,6,2,25,40,70,26,35,35,60,18,25,25,25,40,60,60,3,3,3,4,3,8,1,2,1,1,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,3,3,4,6,2,NA,4,NA,1,1,2,6,6,1,4,5,422,5,0,12,19,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,50,1,5,1,8,9,1,4,2,2,1,2,3,1,5,1,1,1,213,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,7,720,6,8,4,1,1,5,422,5,0,12,1,5,1,"DEB",1,1,2,1,10,10,2,2,1,2,7,1,-2,-4,0,0,-4,3,3,2,4,2,2,2,2,2,4,4,4,4,2,5,2,5,5,1,3,1,5,3,2,1,4,4,3,5,4,1,3,4,4,1,1,1,8,1
